user_id,place_id,label,interaction_type,user_age,user_budget,user_crowd_preference,place_category,place_rating,place_cost,place_crowd_level,place_city,category_in_preferences,budget_match,crowd_match
28,181,1,click,44,500.0,very_high,shopping,3.64,135.08,high,Bangalore,0,1,0
28,558,3,preview_viewed,44,500.0,very_high,cultural,3.2,314.17,moderate,Kerala,0,1,0
28,495,1,search,44,500.0,very_high,wellness,4.36,4312.44,low,Goa,1,0,0
28,128,1,click,44,500.0,very_high,wellness,3.69,4525.17,moderate,Delhi,1,0,0
28,328,3,preview_viewed,44,500.0,very_high,museum,4.71,432.52,high,Chennai,1,1,0
28,472,3,route_requested,44,500.0,very_high,cultural,2.57,358.71,very_high,Goa,0,1,1
28,419,3,route_requested,44,500.0,very_high,wellness,4.79,4717.83,moderate,Jaipur,1,0,0
28,381,3,preview_viewed,44,500.0,very_high,museum,4.53,530.43,high,Hyderabad,1,1,0
28,449,3,preview_viewed,44,500.0,very_high,museum,4.57,534.41,low,Jaipur,1,1,0
28,96,1,click,44,500.0,very_high,wellness,4.96,4974.77,very_high,Delhi,1,0,1
28,257,3,route_requested,44,500.0,very_high,museum,4.53,321.37,high,Kolkata,1,1,0
28,392,1,click,44,500.0,very_high,museum,4.72,706.7,high,Hyderabad,1,1,0
28,369,1,click,44,500.0,very_high,religious,3.05,440.57,high,Hyderabad,0,1,0
28,182,3,preview_viewed,44,500.0,very_high,museum,3.68,585.58,low,Bangalore,1,1,0
28,552,1,click,44,500.0,very_high,wellness,3.8,4620.42,low,Kerala,1,0,0
28,190,1,click,44,500.0,very_high,wellness,4.47,4626.22,moderate,Bangalore,1,0,0
29,464,3,preview_viewed,25,500.0,moderate,nature,4.11,508.2,high,Jaipur,1,1,0
29,156,3,route_requested,25,500.0,moderate,museum,3.41,383.66,high,Bangalore,0,1,0
29,464,5,save,25,500.0,moderate,nature,4.11,508.2,high,Jaipur,1,1,0
29,282,1,click,25,500.0,moderate,religious,4.48,325.15,high,Kolkata,1,1,0
29,445,1,click,25,500.0,moderate,shopping,4.0,333.13,high,Jaipur,1,1,0
29,42,1,click,25,500.0,moderate,religious,4.55,416.68,high,Mumbai,1,1,0
29,418,3,preview_viewed,25,500.0,moderate,religious,4.53,440.2,moderate,Jaipur,1,1,1
29,138,1,search,25,500.0,moderate,shopping,4.82,666.6,very_low,Delhi,1,1,0
29,199,1,search,25,500.0,moderate,shopping,4.35,246.51,moderate,Bangalore,1,1,1
29,546,5,save,25,500.0,moderate,nature,3.99,583.85,low,Kerala,1,1,0
29,147,1,click,25,500.0,moderate,shopping,3.87,317.7,moderate,Delhi,1,1,1
29,211,3,preview_viewed,25,500.0,moderate,religious,4.59,317.93,very_low,Bangalore,1,1,0
29,589,3,route_requested,25,500.0,moderate,shopping,2.6,411.73,moderate,Rajasthan,1,1,1
29,78,3,preview_viewed,25,500.0,moderate,nature,4.74,606.59,high,Mumbai,1,1,0
29,138,3,preview_viewed,25,500.0,moderate,shopping,4.82,666.6,very_low,Delhi,1,1,0
29,298,1,click,25,500.0,moderate,religious,4.67,450.49,high,Chennai,1,1,0
29,473,1,click,25,500.0,moderate,shopping,3.9,417.07,low,Goa,1,1,0
29,464,1,click,25,500.0,moderate,nature,4.11,508.2,high,Jaipur,1,1,0
29,341,3,preview_viewed,25,500.0,moderate,shopping,4.06,623.31,very_high,Chennai,1,1,0
29,104,1,click,25,500.0,moderate,religious,3.89,420.7,very_high,Delhi,1,1,0
29,546,1,click,25,500.0,moderate,nature,3.99,583.85,low,Kerala,1,1,0
29,341,1,click,25,500.0,moderate,shopping,4.06,623.31,very_high,Chennai,1,1,0
29,473,1,click,25,500.0,moderate,shopping,3.9,417.07,low,Goa,1,1,0
29,207,0,skip,25,500.0,moderate,religious,4.85,246.89,low,Bangalore,1,1,0
29,159,3,route_requested,25,500.0,moderate,cultural,2.32,678.51,moderate,Bangalore,0,1,1
30,353,1,search,42,500.0,moderate,shopping,4.41,623.43,moderate,Hyderabad,0,1,1
30,596,3,preview_viewed,42,500.0,moderate,adventure,4.8,4233.24,high,Rajasthan,1,0,0
30,293,3,preview_viewed,42,500.0,moderate,adventure,4.31,4333.18,high,Chennai,1,0,0
30,342,0,skip,42,500.0,moderate,entertainment,3.76,2386.8,very_high,Chennai,1,0,0
30,287,1,click,42,500.0,moderate,adventure,4.78,4986.26,low,Kolkata,1,0,0
30,198,3,preview_viewed,42,500.0,moderate,adventure,4.68,4890.08,very_low,Bangalore,1,0,0
30,61,1,click,42,500.0,moderate,shopping,3.56,695.9,moderate,Mumbai,0,1,1
30,182,1,click,42,500.0,moderate,museum,3.68,585.58,low,Bangalore,0,1,0
30,293,1,click,42,500.0,moderate,adventure,4.31,4333.18,high,Chennai,1,0,0
30,386,1,search,42,500.0,moderate,adventure,3.65,4144.11,very_high,Hyderabad,1,0,0
30,251,3,preview_viewed,42,500.0,moderate,entertainment,3.99,2951.56,moderate,Kolkata,1,0,1
30,417,1,click,42,500.0,moderate,entertainment,3.53,2865.28,moderate,Jaipur,1,0,1
30,454,3,preview_viewed,42,500.0,moderate,entertainment,3.16,2300.18,high,Jaipur,1,0,0
30,596,3,route_requested,42,500.0,moderate,adventure,4.8,4233.24,high,Rajasthan,1,0,0
30,157,1,click,42,500.0,moderate,religious,3.46,247.71,low,Bangalore,0,1,0
30,322,1,click,42,500.0,moderate,adventure,4.48,4453.47,very_high,Chennai,1,0,0
30,360,1,click,42,500.0,moderate,entertainment,4.4,2614.52,moderate,Hyderabad,1,0,1
30,467,1,click,42,500.0,moderate,adventure,3.28,4827.81,high,Jaipur,1,0,0
30,121,3,preview_viewed,42,500.0,moderate,adventure,3.55,4230.78,moderate,Delhi,1,0,1
30,353,1,search,42,500.0,moderate,shopping,4.41,623.43,moderate,Hyderabad,0,1,1
30,53,3,preview_viewed,42,500.0,moderate,shopping,3.93,409.95,moderate,Mumbai,0,1,1
30,309,1,click,42,500.0,moderate,entertainment,4.31,2266.36,high,Chennai,1,0,0
30,454,1,click,42,500.0,moderate,entertainment,3.16,2300.18,high,Jaipur,1,0,0
31,78,1,click,42,500.0,very_low,nature,4.74,606.59,high,Mumbai,1,1,0
31,187,1,click,42,500.0,very_low,museum,4.62,743.05,low,Bangalore,0,1,0
31,145,1,click,42,500.0,very_low,cultural,3.07,345.99,low,Delhi,1,1,0
31,78,1,click,42,500.0,very_low,nature,4.74,606.59,high,Mumbai,1,1,0
31,142,1,search,42,500.0,very_low,nature,4.74,699.22,high,Delhi,1,1,0
31,558,1,search,42,500.0,very_low,cultural,3.2,314.17,moderate,Kerala,1,1,0
31,3,5,save,42,500.0,very_low,religious,4.36,449.96,low,Mumbai,0,1,0
31,324,1,click,42,500.0,very_low,nature,4.42,691.67,moderate,Chennai,1,1,0
31,51,3,preview_viewed,42,500.0,very_low,nature,3.86,636.89,very_high,Mumbai,1,1,0
31,336,3,route_requested,42,500.0,very_low,nature,3.43,562.44,moderate,Chennai,1,1,0
31,142,1,click,42,500.0,very_low,nature,4.74,699.22,high,Delhi,1,1,0
31,546,3,preview_viewed,42,500.0,very_low,nature,3.99,583.85,low,Kerala,1,1,0
31,546,1,search,42,500.0,very_low,nature,3.99,583.85,low,Kerala,1,1,0
31,569,3,preview_viewed,42,500.0,very_low,food,3.11,571.95,high,Kerala,1,1,0
31,240,1,click,42,500.0,very_low,cultural,4.77,522.11,very_high,Kolkata,1,1,0
31,78,1,click,42,500.0,very_low,nature,4.74,606.59,high,Mumbai,1,1,0
31,336,1,click,42,500.0,very_low,nature,3.43,562.44,moderate,Chennai,1,1,0
31,446,3,route_requested,42,500.0,very_low,cultural,4.26,646.49,very_low,Jaipur,1,1,1
31,67,1,click,42,500.0,very_low,cultural,3.44,690.89,low,Mumbai,1,1,0
31,437,1,click,42,500.0,very_low,food,4.48,689.29,high,Jaipur,1,1,0
31,86,1,click,42,500.0,very_low,religious,4.18,220.28,high,Delhi,0,1,0
31,352,1,click,42,500.0,very_low,religious,4.64,482.57,high,Hyderabad,0,1,0
31,502,1,click,42,500.0,very_low,cultural,3.82,349.35,moderate,Goa,1,1,0
31,210,1,click,42,500.0,very_low,museum,4.27,644.02,very_low,Bangalore,0,1,1
31,92,1,click,42,500.0,very_low,cultural,3.4,733.65,low,Delhi,1,1,0
31,336,1,click,42,500.0,very_low,nature,3.43,562.44,moderate,Chennai,1,1,0
31,241,1,search,42,500.0,very_low,cultural,3.83,553.15,very_low,Kolkata,1,1,1
31,78,1,click,42,500.0,very_low,nature,4.74,606.59,high,Mumbai,1,1,0
31,546,1,search,42,500.0,very_low,nature,3.99,583.85,low,Kerala,1,1,0
31,499,3,preview_viewed,42,500.0,very_low,religious,3.79,313.13,very_high,Goa,0,1,0
31,231,1,click,42,500.0,very_low,museum,3.51,306.45,low,Kolkata,0,1,0
31,240,1,click,42,500.0,very_low,cultural,4.77,522.11,very_high,Kolkata,1,1,0
31,193,3,preview_viewed,42,500.0,very_low,nature,3.52,587.02,moderate,Bangalore,1,1,0
32,546,1,click,41,500.0,high,nature,3.99,583.85,low,Kerala,1,1,0
32,309,3,preview_viewed,41,500.0,high,entertainment,4.31,2266.36,high,Chennai,1,0,1
32,423,0,skip,41,500.0,high,shopping,4.23,553.21,high,Jaipur,0,1,1
32,193,1,click,41,500.0,high,nature,3.52,587.02,moderate,Bangalore,1,1,0
32,531,1,search,41,500.0,high,nature,3.9,512.18,high,Kerala,1,1,1
32,417,1,click,41,500.0,high,entertainment,3.53,2865.28,moderate,Jaipur,1,0,0
32,142,1,click,41,500.0,high,nature,4.74,699.22,high,Delhi,1,1,1
32,193,1,click,41,500.0,high,nature,3.52,587.02,moderate,Bangalore,1,1,0
32,252,3,preview_viewed,41,500.0,high,shopping,4.75,276.14,high,Kolkata,0,1,1
32,336,1,click,41,500.0,high,nature,3.43,562.44,moderate,Chennai,1,1,0
32,279,1,click,41,500.0,high,cultural,4.29,332.89,low,Kolkata,0,1,0
32,147,3,preview_viewed,41,500.0,high,shopping,3.87,317.7,moderate,Delhi,0,1,0
32,342,1,search,41,500.0,high,entertainment,3.76,2386.8,very_high,Chennai,1,0,0
32,614,1,click,41,500.0,high,museum,3.94,654.36,moderate,Rajasthan,0,1,0
32,193,3,route_requested,41,500.0,high,nature,3.52,587.02,moderate,Bangalore,1,1,0
32,102,1,click,41,500.0,high,entertainment,4.25,2326.08,very_low,Delhi,1,0,0
32,313,1,click,41,500.0,high,museum,4.11,621.86,low,Chennai,0,1,0
32,78,3,preview_viewed,41,500.0,high,nature,4.74,606.59,high,Mumbai,1,1,1
32,546,1,click,41,500.0,high,nature,3.99,583.85,low,Kerala,1,1,0
32,21,3,route_requested,41,500.0,high,entertainment,4.52,2470.14,high,Mumbai,1,0,1
32,156,3,route_requested,41,500.0,high,museum,3.41,383.66,high,Bangalore,0,1,1
32,324,1,click,41,500.0,high,nature,4.42,691.67,moderate,Chennai,1,1,0
32,136,3,preview_viewed,41,500.0,high,cultural,3.28,335.16,very_low,Delhi,0,1,0
32,594,3,preview_viewed,41,500.0,high,entertainment,4.48,2219.01,moderate,Rajasthan,1,0,0
32,251,1,click,41,500.0,high,entertainment,3.99,2951.56,moderate,Kolkata,1,0,0
32,464,1,click,41,500.0,high,nature,4.11,508.2,high,Jaipur,1,1,1
32,78,3,preview_viewed,41,500.0,high,nature,4.74,606.59,high,Mumbai,1,1,1
32,51,3,preview_viewed,41,500.0,high,nature,3.86,636.89,very_high,Mumbai,1,1,0
32,321,3,preview_viewed,41,500.0,high,shopping,3.36,213.02,high,Chennai,0,1,1
32,342,1,search,41,500.0,high,entertainment,3.76,2386.8,very_high,Chennai,1,0,0
32,546,1,search,41,500.0,high,nature,3.99,583.85,low,Kerala,1,1,0
32,620,1,click,41,500.0,high,entertainment,4.08,2227.42,moderate,Rajasthan,1,0,0
32,417,1,click,41,500.0,high,entertainment,3.53,2865.28,moderate,Jaipur,1,0,0
32,487,1,search,41,500.0,high,museum,4.1,530.52,low,Goa,0,1,0
32,531,3,preview_viewed,41,500.0,high,nature,3.9,512.18,high,Kerala,1,1,1
32,324,3,preview_viewed,41,500.0,high,nature,4.42,691.67,moderate,Chennai,1,1,0
33,54,0,skip,46,500.0,low,adventure,3.71,4874.51,high,Mumbai,1,0,0
33,244,1,click,46,500.0,low,religious,3.79,266.2,very_low,Kolkata,1,1,0
33,93,3,preview_viewed,46,500.0,low,wellness,4.66,4376.28,moderate,Delhi,1,0,0
33,373,1,click,46,500.0,low,religious,4.19,239.74,high,Hyderabad,1,1,0
33,467,1,click,46,500.0,low,adventure,3.28,4827.81,high,Jaipur,1,0,0
33,50,1,click,46,500.0,low,religious,4.05,280.6,moderate,Mumbai,1,1,0
33,205,3,route_requested,46,500.0,low,shopping,4.3,715.48,moderate,Bangalore,0,1,0
33,132,5,save,46,500.0,low,religious,4.34,438.26,low,Delhi,1,1,1
33,177,3,preview_viewed,46,500.0,low,religious,3.26,311.97,moderate,Bangalore,1,1,0
33,128,3,preview_viewed,46,500.0,low,wellness,3.69,4525.17,moderate,Delhi,1,0,0
33,423,1,click,46,500.0,low,shopping,4.23,553.21,high,Jaipur,0,1,0
33,322,3,preview_viewed,46,500.0,low,adventure,4.48,4453.47,very_high,Chennai,1,0,0
33,294,3,route_requested,46,500.0,low,religious,4.54,418.11,high,Chennai,1,1,0
33,298,1,click,46,500.0,low,religious,4.67,450.49,high,Chennai,1,1,0
33,247,1,click,46,500.0,low,religious,4.55,345.69,moderate,Kolkata,1,1,0
33,435,1,click,46,500.0,low,religious,3.21,396.48,low,Jaipur,1,1,1
33,42,3,route_requested,46,500.0,low,religious,4.55,416.68,high,Mumbai,1,1,0
33,55,3,preview_viewed,46,500.0,low,nightlife,4.64,2942.12,very_high,Mumbai,1,0,0
33,376,1,click,46,500.0,low,religious,3.96,351.73,very_low,Hyderabad,1,1,0
33,597,3,route_requested,46,500.0,low,religious,4.23,207.44,moderate,Rajasthan,1,1,0
33,244,3,route_requested,46,500.0,low,religious,3.79,266.2,very_low,Kolkata,1,1,0
33,472,1,search,46,500.0,low,cultural,2.57,358.71,very_high,Goa,0,1,0
33,228,1,search,46,500.0,low,museum,3.93,431.24,moderate,Kolkata,0,1,0
33,582,3,preview_viewed,46,500.0,low,religious,4.66,276.17,moderate,Rajasthan,1,1,0
33,160,1,click,46,500.0,low,religious,4.37,371.52,high,Bangalore,1,1,0
33,552,3,preview_viewed,46,500.0,low,wellness,3.8,4620.42,low,Kerala,1,0,1
33,128,1,click,46,500.0,low,wellness,3.69,4525.17,moderate,Delhi,1,0,0
33,372,0,skip,46,500.0,low,adventure,4.2,4861.11,moderate,Hyderabad,1,0,0
33,597,3,preview_viewed,46,500.0,low,religious,4.23,207.44,moderate,Rajasthan,1,1,0
33,474,1,search,46,500.0,low,nightlife,3.73,2989.12,moderate,Goa,1,0,0
33,480,1,click,46,500.0,low,museum,3.29,574.74,high,Goa,0,1,0
34,154,1,click,39,500.0,moderate,cultural,4.32,597.66,very_low,Delhi,0,1,0
34,157,3,preview_viewed,39,500.0,moderate,religious,3.46,247.71,low,Bangalore,0,1,0
34,596,3,preview_viewed,39,500.0,moderate,adventure,4.8,4233.24,high,Rajasthan,1,0,0
34,200,3,route_requested,39,500.0,moderate,religious,3.04,415.14,high,Bangalore,0,1,0
34,54,1,click,39,500.0,moderate,adventure,3.71,4874.51,high,Mumbai,1,0,0
34,359,3,route_requested,39,500.0,moderate,shopping,4.51,405.31,moderate,Hyderabad,1,1,1
34,345,1,click,39,500.0,moderate,nightlife,4.74,2682.19,very_high,Chennai,1,0,0
34,386,1,search,39,500.0,moderate,adventure,3.65,4144.11,very_high,Hyderabad,1,0,0
34,181,1,click,39,500.0,moderate,shopping,3.64,135.08,high,Bangalore,1,1,0
34,353,3,preview_viewed,39,500.0,moderate,shopping,4.41,623.43,moderate,Hyderabad,1,1,1
34,321,1,click,39,500.0,moderate,shopping,3.36,213.02,high,Chennai,1,1,0
34,443,1,search,39,500.0,moderate,nightlife,4.2,2803.01,very_low,Jaipur,1,0,0
34,313,3,preview_viewed,39,500.0,moderate,museum,4.11,621.86,low,Chennai,0,1,0
34,43,3,preview_viewed,39,500.0,moderate,nightlife,4.53,2845.0,high,Mumbai,1,0,0
34,37,1,click,39,500.0,moderate,shopping,4.01,614.45,low,Mumbai,1,1,0
34,561,1,search,39,500.0,moderate,shopping,4.05,498.24,moderate,Kerala,1,1,1
34,322,1,click,39,500.0,moderate,adventure,4.48,4453.47,very_high,Chennai,1,0,0
34,222,1,click,39,500.0,moderate,shopping,3.29,445.64,high,Bangalore,1,1,0
34,492,1,click,39,500.0,moderate,nightlife,3.96,2753.69,very_low,Goa,1,0,0
34,426,1,click,39,500.0,moderate,nightlife,3.85,2827.53,high,Jaipur,1,0,0
34,443,3,route_requested,39,500.0,moderate,nightlife,4.2,2803.01,very_low,Jaipur,1,0,0
34,55,3,preview_viewed,39,500.0,moderate,nightlife,4.64,2942.12,very_high,Mumbai,1,0,0
34,304,1,search,39,500.0,moderate,nightlife,4.62,2618.39,high,Chennai,1,0,0
34,248,3,route_requested,39,500.0,moderate,shopping,4.07,714.39,low,Kolkata,1,1,0
34,36,1,search,39,500.0,moderate,shopping,2.91,313.5,very_low,Mumbai,1,1,0
34,345,1,click,39,500.0,moderate,nightlife,4.74,2682.19,very_high,Chennai,1,0,0
34,596,3,route_requested,39,500.0,moderate,adventure,4.8,4233.24,high,Rajasthan,1,0,0
34,288,3,preview_viewed,39,500.0,moderate,adventure,3.71,4687.18,very_low,Kolkata,1,0,0
34,324,3,preview_viewed,39,500.0,moderate,nature,4.42,691.67,moderate,Chennai,0,1,1
34,205,3,route_requested,39,500.0,moderate,shopping,4.3,715.48,moderate,Bangalore,1,1,1
34,121,3,preview_viewed,39,500.0,moderate,adventure,3.55,4230.78,moderate,Delhi,1,0,1
34,447,1,click,39,500.0,moderate,shopping,4.63,252.99,low,Jaipur,1,1,0
35,210,1,click,23,500.0,high,museum,4.27,644.02,very_low,Bangalore,0,1,0
35,43,3,route_requested,23,500.0,high,nightlife,4.53,2845.0,high,Mumbai,1,0,1
35,474,3,route_requested,23,500.0,high,nightlife,3.73,2989.12,moderate,Goa,1,0,0
35,537,1,search,23,500.0,high,nightlife,4.96,2550.38,moderate,Kerala,1,0,0
35,492,1,click,23,500.0,high,nightlife,3.96,2753.69,very_low,Goa,1,0,0
35,43,3,route_requested,23,500.0,high,nightlife,4.53,2845.0,high,Mumbai,1,0,1
35,381,1,click,23,500.0,high,museum,4.53,530.43,high,Hyderabad,0,1,1
35,322,1,click,23,500.0,high,adventure,4.48,4453.47,very_high,Chennai,1,0,0
35,399,1,click,23,500.0,high,adventure,4.01,4500.72,low,Hyderabad,1,0,0
35,596,3,preview_viewed,23,500.0,high,adventure,4.8,4233.24,high,Rajasthan,1,0,1
35,492,1,search,23,500.0,high,nightlife,3.96,2753.69,very_low,Goa,1,0,0
35,578,1,click,23,500.0,high,nightlife,4.49,2932.82,moderate,Kerala,1,0,0
35,467,1,search,23,500.0,high,adventure,3.28,4827.81,high,Jaipur,1,0,1
35,605,1,click,23,500.0,high,cultural,3.46,389.12,high,Rajasthan,0,1,1
35,596,1,click,23,500.0,high,adventure,4.8,4233.24,high,Rajasthan,1,0,1
35,198,1,click,23,500.0,high,adventure,4.68,4890.08,very_low,Bangalore,1,0,0
35,572,1,click,23,500.0,high,food,2.52,642.31,very_high,Kerala,0,1,0
35,474,1,click,23,500.0,high,nightlife,3.73,2989.12,moderate,Goa,1,0,0
35,474,3,preview_viewed,23,500.0,high,nightlife,3.73,2989.12,moderate,Goa,1,0,0
35,121,1,click,23,500.0,high,adventure,3.55,4230.78,moderate,Delhi,1,0,0
35,596,1,click,23,500.0,high,adventure,4.8,4233.24,high,Rajasthan,1,0,1
35,426,1,click,23,500.0,high,nightlife,3.85,2827.53,high,Jaipur,1,0,1
35,277,1,click,23,500.0,high,religious,3.79,261.8,very_high,Kolkata,0,1,0
35,322,3,route_requested,23,500.0,high,adventure,4.48,4453.47,very_high,Chennai,1,0,0
35,467,1,click,23,500.0,high,adventure,3.28,4827.81,high,Jaipur,1,0,1
36,528,1,click,65,500.0,moderate,museum,4.31,400.18,very_high,Kerala,0,1,0
36,190,1,click,65,500.0,moderate,wellness,4.47,4626.22,moderate,Bangalore,1,0,1
36,538,1,click,65,500.0,moderate,museum,2.39,429.62,very_high,Kerala,0,1,0
36,552,3,route_requested,65,500.0,moderate,wellness,3.8,4620.42,low,Kerala,1,0,0
36,578,1,search,65,500.0,moderate,nightlife,4.49,2932.82,moderate,Kerala,1,0,1
36,572,1,search,65,500.0,moderate,food,2.52,642.31,very_high,Kerala,0,1,0
36,564,5,save,65,500.0,moderate,historical,4.19,1928.52,moderate,Kerala,1,0,1
36,610,3,preview_viewed,65,500.0,moderate,cultural,4.52,575.26,high,Rajasthan,0,1,0
36,380,1,search,65,500.0,moderate,nightlife,4.12,2608.75,very_low,Hyderabad,1,0,0
36,419,3,preview_viewed,65,500.0,moderate,wellness,4.79,4717.83,moderate,Jaipur,1,0,1
36,109,1,click,65,500.0,moderate,religious,3.74,220.3,high,Delhi,0,1,0
36,72,1,search,65,500.0,moderate,historical,4.88,1987.65,very_low,Mumbai,1,0,0
36,374,1,click,65,500.0,moderate,shopping,2.91,411.06,moderate,Hyderabad,0,1,1
36,272,3,preview_viewed,65,500.0,moderate,museum,2.97,342.7,very_high,Kolkata,0,1,0
36,531,1,click,65,500.0,moderate,nature,3.9,512.18,high,Kerala,0,1,0
36,426,1,click,65,500.0,moderate,nightlife,3.85,2827.53,high,Jaipur,1,0,0
36,339,1,click,65,500.0,moderate,historical,3.72,1900.31,high,Chennai,1,0,0
36,53,1,search,65,500.0,moderate,shopping,3.93,409.95,moderate,Mumbai,0,1,1
36,168,3,route_requested,65,500.0,moderate,historical,3.46,1865.19,very_high,Bangalore,1,0,0
36,578,5,save,65,500.0,moderate,nightlife,4.49,2932.82,moderate,Kerala,1,0,1
36,43,3,preview_viewed,65,500.0,moderate,nightlife,4.53,2845.0,high,Mumbai,1,0,0
36,564,1,click,65,500.0,moderate,historical,4.19,1928.52,moderate,Kerala,1,0,1
36,388,1,click,65,500.0,moderate,cultural,4.01,485.7,very_high,Hyderabad,0,1,0
36,299,3,preview_viewed,65,500.0,moderate,religious,3.62,395.06,very_high,Chennai,0,1,0
36,419,1,click,65,500.0,moderate,wellness,4.79,4717.83,moderate,Jaipur,1,0,1
36,5,3,preview_viewed,65,500.0,moderate,historical,4.19,1850.04,moderate,Mumbai,1,0,1
36,426,1,click,65,500.0,moderate,nightlife,3.85,2827.53,high,Jaipur,1,0,0
36,495,1,click,65,500.0,moderate,wellness,4.36,4312.44,low,Goa,1,0,0
36,564,1,click,65,500.0,moderate,historical,4.19,1928.52,moderate,Kerala,1,0,1
36,190,1,search,65,500.0,moderate,wellness,4.47,4626.22,moderate,Bangalore,1,0,1
36,390,1,click,65,500.0,moderate,historical,4.3,1961.86,moderate,Hyderabad,1,0,1
36,207,3,preview_viewed,65,500.0,moderate,religious,4.85,246.89,low,Bangalore,0,1,0
36,443,1,click,65,500.0,moderate,nightlife,4.2,2803.01,very_low,Jaipur,1,0,0
37,135,1,click,47,500.0,moderate,adventure,3.84,4306.77,high,Delhi,1,0,0
37,272,3,route_requested,47,500.0,moderate,museum,2.97,342.7,very_high,Kolkata,1,1,0
37,399,1,click,47,500.0,moderate,adventure,4.01,4500.72,low,Hyderabad,1,0,0
37,305,3,preview_viewed,47,500.0,moderate,entertainment,3.75,2790.15,moderate,Chennai,1,0,1
37,392,1,search,47,500.0,moderate,museum,4.72,706.7,high,Hyderabad,1,1,0
37,257,1,click,47,500.0,moderate,museum,4.53,321.37,high,Kolkata,1,1,0
37,24,1,click,47,500.0,moderate,museum,4.77,731.57,high,Mumbai,1,1,0
37,98,1,search,47,500.0,moderate,museum,3.2,381.84,low,Delhi,1,1,0
37,620,0,skip,47,500.0,moderate,entertainment,4.08,2227.42,moderate,Rajasthan,1,0,1
37,227,1,click,47,500.0,moderate,entertainment,4.91,2995.5,moderate,Kolkata,1,0,1
37,487,3,preview_viewed,47,500.0,moderate,museum,4.1,530.52,low,Goa,1,1,0
37,198,3,route_requested,47,500.0,moderate,adventure,4.68,4890.08,very_low,Bangalore,1,0,0
37,454,1,click,47,500.0,moderate,entertainment,3.16,2300.18,high,Jaipur,1,0,0
37,322,1,click,47,500.0,moderate,adventure,4.48,4453.47,very_high,Chennai,1,0,0
37,399,3,preview_viewed,47,500.0,moderate,adventure,4.01,4500.72,low,Hyderabad,1,0,0
37,399,1,click,47,500.0,moderate,adventure,4.01,4500.72,low,Hyderabad,1,0,0
37,313,1,click,47,500.0,moderate,museum,4.11,621.86,low,Chennai,1,1,0
37,257,1,click,47,500.0,moderate,museum,4.53,321.37,high,Kolkata,1,1,0
37,142,1,click,47,500.0,moderate,nature,4.74,699.22,high,Delhi,0,1,0
37,517,3,preview_viewed,47,500.0,moderate,museum,4.84,311.99,low,Goa,1,1,0
37,480,3,preview_viewed,47,500.0,moderate,museum,3.29,574.74,high,Goa,1,1,0
37,228,1,click,47,500.0,moderate,museum,3.93,431.24,moderate,Kolkata,1,1,1
38,128,3,preview_viewed,33,500.0,moderate,wellness,3.69,4525.17,moderate,Delhi,1,0,1
38,193,1,click,33,500.0,moderate,nature,3.52,587.02,moderate,Bangalore,1,1,1
38,257,3,preview_viewed,33,500.0,moderate,museum,4.53,321.37,high,Kolkata,0,1,0
38,171,3,preview_viewed,33,500.0,moderate,shopping,4.27,453.46,moderate,Bangalore,0,1,1
38,3,1,click,33,500.0,moderate,religious,4.36,449.96,low,Mumbai,0,1,0
38,336,3,preview_viewed,33,500.0,moderate,nature,3.43,562.44,moderate,Chennai,1,1,1
38,93,3,route_requested,33,500.0,moderate,wellness,4.66,4376.28,moderate,Delhi,1,0,1
38,294,1,search,33,500.0,moderate,religious,4.54,418.11,high,Chennai,0,1,0
38,510,1,search,33,500.0,moderate,wellness,3.42,4480.18,very_low,Goa,1,0,0
38,142,1,search,33,500.0,moderate,nature,4.74,699.22,high,Delhi,1,1,0
38,387,1,search,33,500.0,moderate,museum,4.9,442.34,high,Hyderabad,0,1,0
38,531,1,search,33,500.0,moderate,nature,3.9,512.18,high,Kerala,1,1,0
38,552,3,preview_viewed,33,500.0,moderate,wellness,3.8,4620.42,low,Kerala,1,0,0
38,324,5,save,33,500.0,moderate,nature,4.42,691.67,moderate,Chennai,1,1,1
38,142,1,search,33,500.0,moderate,nature,4.74,699.22,high,Delhi,1,1,0
38,469,1,click,33,500.0,moderate,wellness,2.5,4418.04,low,Jaipur,1,0,0
38,336,3,preview_viewed,33,500.0,moderate,nature,3.43,562.44,moderate,Chennai,1,1,1
38,78,1,click,33,500.0,moderate,nature,4.74,606.59,high,Mumbai,1,1,0
38,543,1,click,33,500.0,moderate,religious,3.69,255.3,very_low,Kerala,0,1,0
38,623,3,preview_viewed,33,500.0,moderate,religious,2.84,285.7,high,Rajasthan,0,1,0
38,51,1,click,33,500.0,moderate,nature,3.86,636.89,very_high,Mumbai,1,1,0
38,285,3,preview_viewed,33,500.0,moderate,shopping,4.42,653.56,very_high,Kolkata,0,1,0
38,546,1,search,33,500.0,moderate,nature,3.99,583.85,low,Kerala,1,1,0
38,419,3,preview_viewed,33,500.0,moderate,wellness,4.79,4717.83,moderate,Jaipur,1,0,1
38,51,3,preview_viewed,33,500.0,moderate,nature,3.86,636.89,very_high,Mumbai,1,1,0
38,601,1,click,33,500.0,moderate,wellness,4.16,4897.37,very_low,Rajasthan,1,0,0
38,464,3,preview_viewed,33,500.0,moderate,nature,4.11,508.2,high,Jaipur,1,1,0
38,93,1,click,33,500.0,moderate,wellness,4.66,4376.28,moderate,Delhi,1,0,1
